City/area,Microterritorial Unit,Category,Sub-category,Indicator,Year,Value,Unit,Comments,Source,DOI,URL
Brussels,Watermael-Boitsfort,Water,consumption,Total water consumption - including line losses,1980,1342457,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Woluwe-Saint-Lambert,Water,consumption,Total water consumption - including line losses,1980,2561810,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Woluwe-Saint-Pierre,Water,consumption,Total water consumption - including line losses,1980,2350669,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,,Water,consumption,Total water consumption - including line losses,1980,61807545,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Anderlecht,Water,consumption,Total water consumption - including line losses,1981,4945595,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Auderghem,Water,consumption,Total water consumption - including line losses,1981,1532240,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Berchem-Sainte-Agathe,Water,consumption,Total water consumption - including line losses,1981,892680,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Bruxelles,Water,consumption,Total water consumption - including line losses,1981,15532462,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Etterbeek,Water,consumption,Total water consumption - including line losses,1981,2204636,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Evere,Water,consumption,Total water consumption - including line losses,1981,1347434,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Forest,Water,consumption,Total water consumption - including line losses,1981,3396701,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Ganshoren,Water,consumption,Total water consumption - including line losses,1981,928649,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Ixelles,Water,consumption,Total water consumption - including line losses,1981,4808137,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Jette,Water,consumption,Total water consumption - including line losses,1981,1752238,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Koekelberg,Water,consumption,Total water consumption - including line losses,1981,658374,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Molenbeek-Saint-Jean,Water,consumption,Total water consumption - including line losses,1981,3048816,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Saint-Gilles,Water,consumption,Total water consumption - including line losses,1981,2821295,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
Brussels,Saint-Josse-ten-Noode,Water,consumption,Total water consumption - including line losses,1981,1450009,m³,,Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles,,https://archive.metabolismofcities.org/publication/494
